Address:,USB0::0x0957::0x1754::MY44002304::0::INSTR,,Analog Channels,,,
Model:,MSO6104A,,Time (s),1 (VOLT),4 (VOLT),
Serial Number:,MY44002304,,-0.014,-1.19209289550781E-07,-0.00624954327940941,
Firmware Version:,06.20.0000,,-0.0135,-0.0287501215934753,-0.00624954327940941,
Start Time:,2020-10-21 18:04:39.549,,-0.013,-1.19209289550781E-07,-0.0374995395541191,
,,,-0.0125,-1.19209289550781E-07,-0.00624954327940941,
Analog Sample Count:,1000,,-0.012,-1.19209289550781E-07,-0.00624954327940941,
Function Sample Count:,0,,-0.0115,-1.19209289550781E-07,0.0250004529953003,
Waveform Memory Sample Count:,0,,-0.011,0.0287498831748962,0.0250004529953003,
Digital Sample Count:,0,,-0.0105,-0.0287501215934753,-0.00624954327940941,
,,,-0.01,-1.19209289550781E-07,0.0250004529953003,
Setup Text Information:,,,-0.0095,-1.19209289550781E-07,0.0250004529953003,
ANALOG,,,-0.009,-1.19209289550781E-07,-0.0374995395541191,
Channel 1,,,-0.0085,-1.19209289550781E-07,-0.00624954327940941,
Scale,920 mV/,,-0.008,-1.19209289550781E-07,-0.0374995395541191,
Pos,1.84 V,,-0.0075,-1.19209289550781E-07,-0.00624954327940941,
Coup,,,-0.007,-1.19209289550781E-07,-0.0374995395541191,
BW,Off,,-0.0065,-1.19209289550781E-07,-0.00624954327940941,
Inv,Off,,-0.006,-0.0287501215934753,-0.00624954327940941,
Imp,1M Ohm,,-0.0055,0.0287498831748962,-0.00624954327940941,
Trace Label,1,,-0.005,-1.19209289550781E-07,0.0250004529953003,
Probe,10,,-0.0045,-1.19209289550781E-07,-0.00624954327940941,
Skew,0 s,,-0.004,-0.0287501215934753,-0.00624954327940941,
,,,-0.0035,-1.19209289550781E-07,-0.00624954327940941,
Channel 4,,,-0.003,-1.19209289550781E-07,-0.00624954327940941,
Scale,1 V/,,-0.0025,-1.19209289550781E-07,-0.00624954327940941,
Pos,3.025 V,,-0.002,-0.0287501215934753,-0.00624954327940941,
Coup,,,-0.0015,-1.19209289550781E-07,1.08750032633543,
BW,Off,,-0.000999999999999999,-0.0287501215934753,1.71250025182962,
Inv,Off,,-0.0005,-1.19209289550781E-07,1.93125022575259,
Imp,1M Ohm,,0,1.98375004529953,2.02500021457672,
Trace Label,4,,0.0005,2.01250004768372,2.02500021457672,
Probe,10,,0.000999999999999999,2.01250004768372,2.02500021457672,
Skew,0 s,,0.0015,2.01250004768372,1.99375021830201,
,,,0.002,2.01250004768372,2.02500021457672,
MATH,,,0.0025,2.01250004768372,2.05625021085143,
DIGITAL,,,0.003,2.01250004768372,1.99375021830201,
TRIGGER,,,0.0035,1.98375004529953,2.02500021457672,
Sweep Mode,NORM,,0.004,1.95500004291534,1.99375021830201,
Coup,DC,,0.0045,1.98375004529953,1.99375021830201,
Noise Rej,Off,,0.005,1.98375004529953,1.99375021830201,
HF Rej,Off,,0.0055,1.95500004291534,1.9625002220273,
Holdoff,60.0 ns,,0.006,2.01250004768372,1.9625002220273,
Mode,EDGE,,0.0065,1.95500004291534,1.99375021830201,
Source,CHAN1,,0.007,1.98375004529953,1.9625002220273,
Slope,POS,,0.0075,1.98375004529953,1.99375021830201,
Level,920 mV V,,0.008,1.98375004529953,1.93125022575259,
,,,0.0085,1.98375004529953,1.9625002220273,
HORIZONTAL,,,0.009,1.95500004291534,1.99375021830201,
Mode,MAIN,,0.0095,1.95500004291534,1.93125022575259,
Ref,CENT,,0.01,1.98375004529953,1.93125022575259,
Main Scale,50 ms/,,0.0105,1.95500004291534,1.93125022575259,
Main Delay,236 ms,,0.011,1.95500004291534,1.9625002220273,
,,,0.0115,1.95500004291534,1.9625002220273,
ACQUISITION,,,0.012,1.95500004291534,1.9625002220273,
Mode,NORM,,0.0125,1.92625004053116,1.93125022575259,
RealTime,On,,0.013,1.92625004053116,1.93125022575259,
Vectors,On,,0.0135,1.95500004291534,1.93125022575259,
Persistence,Off,,0.014,1.95500004291534,1.93125022575259,
,,,0.0145,1.92625004053116,1.93125022575259,
,,,0.015,1.95500004291534,1.93125022575259,
,,,0.0155,1.95500004291534,1.93125022575259,
,,,0.016,1.95500004291534,1.90000022947788,
,,,0.0165,1.92625004053116,1.90000022947788,
,,,0.017,1.89750003814697,1.90000022947788,
,,,0.0175,1.92625004053116,1.90000022947788,
,,,0.018,1.89750003814697,1.90000022947788,
,,,0.0185,1.92625004053116,1.90000022947788,
,,,0.019,1.89750003814697,1.90000022947788,
,,,0.0195,1.89750003814697,1.83750023692846,
,,,0.02,1.86875003576279,1.86875023320317,
,,,0.0205,1.89750003814697,1.90000022947788,
,,,0.021,1.8400000333786,1.93125022575259,
,,,0.0215,1.92625004053116,1.90000022947788,
,,,0.022,1.86875003576279,1.86875023320317,
,,,0.0225,1.89750003814697,1.86875023320317,
,,,0.023,1.8400000333786,1.83750023692846,
,,,0.0235,1.8400000333786,1.83750023692846,
,,,0.024,1.8400000333786,1.90000022947788,
,,,0.0245,1.86875003576279,1.83750023692846,
,,,0.025,1.86875003576279,1.86875023320317,
,,,0.0255,1.86875003576279,1.86875023320317,
,,,0.026,1.86875003576279,1.83750023692846,
,,,0.0265,1.86875003576279,1.83750023692846,
,,,0.027,1.8400000333786,1.80625024065375,
,,,0.0275,1.86875003576279,1.83750023692846,
,,,0.028,1.8400000333786,1.83750023692846,
,,,0.0285,1.8400000333786,1.83750023692846,
,,,0.029,1.86875003576279,1.83750023692846,
,,,0.0295,1.8400000333786,1.77500024437904,
,,,0.03,-1.19209289550781E-07,1.77500024437904,
,,,0.0305,-1.19209289550781E-07,1.80625024065375,
,,,0.031,-1.19209289550781E-07,1.77500024437904,
,,,0.0315,-0.0287501215934753,1.74375024810433,
,,,0.032,-1.19209289550781E-07,1.77500024437904,
,,,0.0325,-0.0287501215934753,1.80625024065375,
,,,0.033,-0.0287501215934753,1.77500024437904,
,,,0.0335,-1.19209289550781E-07,1.77500024437904,
