Address:,USB0::0x0957::0x1754::MY44002304::0::INSTR,,Analog Channels,,,
Model:,MSO6104A,,Time (s),1 (VOLT),4 (VOLT),
Serial Number:,MY44002304,,-0.014,-1.19209289550781E-07,-0.00624954327940941,
Firmware Version:,06.20.0000,,-0.0135,-0.0287501215934753,0.0250004529953003,
Start Time:,2020-10-21 17:58:51.418,,-0.013,-1.19209289550781E-07,-0.00624954327940941,
,,,-0.0125,0.0287498831748962,-0.0374995395541191,
Analog Sample Count:,1000,,-0.012,0.0287498831748962,0.0250004529953003,
Function Sample Count:,0,,-0.0115,-1.19209289550781E-07,-0.00624954327940941,
Waveform Memory Sample Count:,0,,-0.011,-1.19209289550781E-07,-0.00624954327940941,
Digital Sample Count:,0,,-0.0105,0.0287498831748962,0.0250004529953003,
,,,-0.01,-1.19209289550781E-07,-0.00624954327940941,
Setup Text Information:,,,-0.0095,-0.0287501215934753,0.0250004529953003,
ANALOG,,,-0.009,-1.19209289550781E-07,0.0250004529953003,
Channel 1,,,-0.0085,-1.19209289550781E-07,0.05625044927001,
Scale,920 mV/,,-0.008,0.0287498831748962,-0.00624954327940941,
Pos,1.84 V,,-0.0075,-1.19209289550781E-07,-0.00624954327940941,
Coup,,,-0.007,-1.19209289550781E-07,-0.00624954327940941,
BW,Off,,-0.0065,-1.19209289550781E-07,0.0250004529953003,
Inv,Off,,-0.006,-1.19209289550781E-07,0.05625044927001,
Imp,1M Ohm,,-0.0055,-1.19209289550781E-07,-0.00624954327940941,
Trace Label,1,,-0.005,-0.0287501215934753,0.0250004529953003,
Probe,10,,-0.0045,-1.19209289550781E-07,0.0250004529953003,
Skew,0 s,,-0.004,0.0287498831748962,0.0250004529953003,
,,,-0.0035,0.0287498831748962,-0.00624954327940941,
Channel 4,,,-0.003,-1.19209289550781E-07,-0.00624954327940941,
Scale,1 V/,,-0.0025,-1.19209289550781E-07,-0.00624954327940941,
Pos,3.025 V,,-0.002,-1.19209289550781E-07,-0.00624954327940941,
Coup,,,-0.0015,-1.19209289550781E-07,1.11875032261014,
BW,Off,,-0.000999999999999999,-0.0287501215934753,1.71250025182962,
Inv,Off,,-0.0005,-0.0287501215934753,1.9625002220273,
Imp,1M Ohm,,0,2.07000005245209,1.99375021830201,
Trace Label,4,,0.0005,2.0412500500679,1.9625002220273,
Probe,10,,0.000999999999999999,2.01250004768372,2.02500021457672,
Skew,0 s,,0.0015,2.0412500500679,2.02500021457672,
,,,0.002,2.01250004768372,2.05625021085143,
MATH,,,0.0025,2.0412500500679,2.02500021457672,
DIGITAL,,,0.003,2.01250004768372,1.99375021830201,
TRIGGER,,,0.0035,1.98375004529953,2.02500021457672,
Sweep Mode,NORM,,0.004,1.98375004529953,1.99375021830201,
Coup,DC,,0.0045,2.01250004768372,1.99375021830201,
Noise Rej,Off,,0.005,1.98375004529953,1.9625002220273,
HF Rej,Off,,0.0055,1.98375004529953,1.99375021830201,
Holdoff,60.0 ns,,0.006,1.98375004529953,1.99375021830201,
Mode,EDGE,,0.0065,2.01250004768372,1.99375021830201,
Source,CHAN1,,0.007,1.98375004529953,1.99375021830201,
Slope,POS,,0.0075,1.98375004529953,1.9625002220273,
Level,920 mV V,,0.008,1.95500004291534,1.9625002220273,
,,,0.0085,1.98375004529953,1.99375021830201,
HORIZONTAL,,,0.009,1.98375004529953,1.93125022575259,
Mode,MAIN,,0.0095,1.92625004053116,1.9625002220273,
Ref,CENT,,0.01,1.98375004529953,1.9625002220273,
Main Scale,50 ms/,,0.0105,1.92625004053116,1.9625002220273,
Main Delay,236 ms,,0.011,1.92625004053116,1.93125022575259,
,,,0.0115,1.92625004053116,1.9625002220273,
ACQUISITION,,,0.012,1.92625004053116,1.93125022575259,
Mode,NORM,,0.0125,1.92625004053116,1.90000022947788,
RealTime,On,,0.013,1.92625004053116,1.93125022575259,
Vectors,On,,0.0135,1.92625004053116,1.93125022575259,
Persistence,Off,,0.014,1.95500004291534,1.93125022575259,
,,,0.0145,1.89750003814697,1.9625002220273,
,,,0.015,1.89750003814697,1.93125022575259,
,,,0.0155,1.92625004053116,1.90000022947788,
,,,0.016,1.92625004053116,1.90000022947788,
,,,0.0165,1.95500004291534,1.93125022575259,
,,,0.017,1.92625004053116,1.90000022947788,
,,,0.0175,1.89750003814697,1.86875023320317,
,,,0.018,1.86875003576279,1.86875023320317,
,,,0.0185,1.92625004053116,1.90000022947788,
,,,0.019,1.89750003814697,1.86875023320317,
,,,0.0195,1.86875003576279,1.90000022947788,
,,,0.02,1.89750003814697,1.90000022947788,
,,,0.0205,1.92625004053116,1.90000022947788,
,,,0.021,1.86875003576279,1.90000022947788,
,,,0.0215,1.86875003576279,1.86875023320317,
,,,0.022,1.86875003576279,1.86875023320317,
,,,0.0225,1.89750003814697,1.80625024065375,
,,,0.023,1.89750003814697,1.90000022947788,
,,,0.0235,1.86875003576279,1.86875023320317,
,,,0.024,1.86875003576279,1.83750023692846,
,,,0.0245,1.86875003576279,1.83750023692846,
,,,0.025,1.86875003576279,1.83750023692846,
,,,0.0255,1.89750003814697,1.83750023692846,
,,,0.026,1.8400000333786,1.83750023692846,
,,,0.0265,1.8400000333786,1.83750023692846,
,,,0.027,1.81125003099442,1.86875023320317,
,,,0.0275,1.8400000333786,1.83750023692846,
,,,0.028,1.86875003576279,1.83750023692846,
,,,0.0285,1.86875003576279,1.80625024065375,
,,,0.029,1.8400000333786,1.80625024065375,
,,,0.0295,1.8400000333786,1.83750023692846,
,,,0.03,-0.0287501215934753,1.83750023692846,
,,,0.0305,-0.0287501215934753,1.80625024065375,
,,,0.031,-1.19209289550781E-07,1.77500024437904,
,,,0.0315,-0.0287501215934753,1.80625024065375,
,,,0.032,-1.19209289550781E-07,1.77500024437904,
,,,0.0325,-1.19209289550781E-07,1.77500024437904,
,,,0.033,-1.19209289550781E-07,1.77500024437904,
,,,0.0335,-1.19209289550781E-07,1.80625024065375,
,,,0.034,-1.19209289550781E-07,1.80625024065375,
